"","word","n"
"1571","mainstream",8
"1572","manly",8
"1573","mann",8
"1574","mefirst",8
"1575","mentalhealth",8
"1576","mir",8
"1577","mississippi",8
"1578","moda",8
"1579","month",8
"1580","msm",8
"1581","multi",8
"1582","natsec",8
"1583","neo",8
"1584","nhs",8
"1585","niet",8
"1586","nom",8
"1587","nomore",8
"1588","nowplaying",8
"1589","np",8
"1590","offender",8
"1591","offers",8
"1592","official",8
"1593","onslaught",8
"1594","pd",8
"1595","pedogatenews",8
"1596","pene",8
"1597","performer",8
"1598","perspective",8
"1599","pmjoy",8
"1600","prison",8
"1601","problematic",8
"1602","producir",8
"1603","prof",8
"1604","provide",8
"1605","proving",8
"1606","qanon",8
"1607","register",8
"1608","rejected",8
"1609","reputation",8
"1610","resigns",8
"1611","retrospectives",8
"1612","rkas",8
"1613","salazar",8
"1614","sans",8
"1615","set",8
"1616","sharing",8
"1617","siempre",8
"1618","sit",8
"1619","sns",8
"1620","someone's",8
"1621","space",8
"1622","speaks",8
"1623","stern",8
"1624","stormydaniels",8
"1625","strike",8
"1626","studentsstandup",8
"1627","suffrage",8
"1628","suic",8
"1629","suit",8
"1630","supported",8
"1631","teen",8
"1632","testimony",8
"1633","textos",8
"1634","themed",8
"1635","tiempos",8
"1636","title",8
"1637","transformativeresilience",8
"1638","tremendous",8
"1639","typer",8
"1640","unlike",8
"1641","upcoming",8
"1642","urged",8
"1643","utredarbloggen",8
"1644","veteran",8
"1645","virtue",8
"1646","vud",8
"1647","wear",8
"1648","weeks",8
"1649","welovememoirs",8
"1650","wenn",8
"1651","whitney",8
"1652","whore",8
"1653","wind",8
"1654","worth",8
"1655","yeg",8
"1656","196",7
"1657","2003",7
"1658","30_",7
"1659","abuser",7
"1660","aceofspades",7
"1661","acusado",7
"1662","adam",7
"1663","admin",7
"1664","affects",7
"1665","algunas",7
"1666","alyssa",7
"1667","appearing",7
"1668","ar",7
"1669","attack",7
"1670","attempt",7
"1671","attempts",7
"1672","awareness",7
"1673","backfired",7
"1674","banned",7
"1675","bar",7
"1676","basing",7
"1677","berlin",7
"1678","bethechange",7
"1679","blame",7
"1680","booklovers",7
"1681","boundar",7
"1682","broken",7
"1683","buying",7
"1684","canadian",7
"1685","cannabis",7
"1686","cannabiscommunity",7
"1687","catching",7
"1688","censorship",7
"1689","channel",7
"1690","chapters",7
"1691","coauthors",7
"1692","cochran",7
"1693","code",7
"1694","colin",7
"1695","comme",7
"1696","complained",7
"1697","confused",7
"1698","congreso",7
"1699","continuing",7
"1700","convicted",7
"1701","corinne",7
"1702","correspondance",7
"1703","corruptazo",7
"1704","counsellors",7
"1705","courtesy",7
"1706","coverage",7
"1707","crushing",7
"1708","dad",7
"1709","daddy",7
"1710","dairy",7
"1711","dana",7
"1712","dare",7
"1713","dealings",7
"1714","decide",7
"1715","deleted",7
"1716","detract",7
"1717","dicta",7
"1718","dilute",7
"1719","discover",7
"1720","disgusting",7
"1721","disucssing",7
"1722","donewaiting",7
"1723","drama",7
"1724","drink",7
"1725","dropped",7
"1726","dworkinreport",7
"1727","earth",7
"1728","emotional",7
"1729","empower",7
"1730","endpolicebrutality",7
"1731","energy",7
"1732","eres",7
"1733","european",7
"1734","excellence",7
"1735","expressing",7
"1736","facebook",7
"1737","falconheavy",7
"1738","fall",7
"1739","feminazis",7
"1740","filmmaker",7
"1741","finding",7
"1742","fireproofmueller",7
"1743","france",7
"1744","freepalestine",7
"1745","french",7
"1746","gally1",7
"1747","get'em",7
"1748","girl's",7
"1749","girlfriend",7
"1750","gobonobos",7
"1751","gov",7
"1752","hab",7
"1753","helpdesk",7
"1754","hiding",7
"1755","hier",7
"1756","hilarious",7
"1757","hill",7
"1758","horrors",7
"1759","hot",7
"1760","humanrights",7
"1761","husband",7
"1762","i24news",7
"1763","idag",7
"1764","idols",7
"1765","ig",7
"1766","ignoring",7
"1767","ikkje",7
"1768","immigration",7
"1769","importante",7
"1770","information",7
"1771","infused",7
"1772","injustice",7
"1773","interrupted",7
"1774","intervention",7
"1775","investigation",7
"1776","jail",7
"1777","jane",7
"1778","jonathan",7
"1779","jtbc",7
"1780","judged",7
"1781","kamu",7
"1782","karla",7
"1783","katalk",7
"1784","kenapa",7
"1785","kidlit",7
"1786","kimmich",7
"1787","lados",7
"1788","lady",7
"1789","learned",7
"1790","leave",7
"1791","lee",7
"1792","leftist",7
"1793","leyes",7
"1794","lin",7
"1795","lin's",7
"1796","lisus",7
"1797","loesch",7
"1798","logic",7
"1799","loved",7
"1800","macht",7
"1801","mais",7
"1802","manhood",7
"1803","mansplaining",7
"1804","marchonyeg",7
"1805","marginalized",7
"1806","mass",7
"1807","mcg",7
"1808","mente",7
"1809","mentoo",7
"1810","messenger",7
"1811","milano",7
"1812","millennials",7
"1813","missed",7
"1814","moderator's",7
"1815","motherhood",7
"1816","movmiento",7
"1817","mudd",7
"1818","mulheres",7
"1819","muy",7
"1820","native",7
"1821","ne",7
"1822","nytimes",7
"1823","obfuscation",7
"1824","oo",7
"1825","organizado",7
"1826","oscars2018",7
"1827","partly",7
"1828","pass.in",7
"1829","pccs",7
"1830","personally",7
"1831","physical",7
"1832","pins",7
"1833","playitslowly",7
"1834","politicians",7
"1835","polley",7
"1836","prendi",7
"1837","pretty",7
"1838","pretzel",7
"1839","prominent",7
"1840","psychotherapists",7
"1841","publicly",7
"1842","puede",7
"1843","puertoricorelief",7
"1844","reckoning",7
"1845","reflect",7
"1846","rendition",7
"1847","resigned",7
"1848","rest",7
"1849","reuters",7
"1850","ride",7
"1851","ruin",7
"1852","sanguine",7
"1853","sarah",7
"1854","scbwi",7
"1855","schaffer",7
"1856","screening",7
"1857","screw",7
"1858","searched",7
"1859","seduced",7
"1860","seeds",7
"1861","sexismus",7
"1862","sexuelles",7
"1863","shoot",7
"1864","shot",7
"1865","shouting",7
"1866","sido",7
"1867","smeared",7
"1868","smell",7
"1869","solution",7
"1870","spoke",7
"1871","sports",7
"1872","spot",7
"1873","starr",7
"1874","stated",7
"1875","steemit",7
"1876","stopped",7
"1877","street",7
"1878","successful",7
"1879","supporters",7
"1880","supporting",7
"1881","systems",7
"1882","t4us",7
"1883","tema",7
"1884","term",7
"1885","terrible",7
"1886","thad",7
"1887","thinkbigsundaywithmarsha",7
"1888","til",7
"1889","tolerance",7
"1890","touch",7
"1891","touched",7
"1892","track",7
"1893","training",7
"1894","traitortrump",7
"1895","tuesday",7
"1896","tuesdaythoughts",7
"1897","vida",7
"1898","views",7
"1899","volunteered",7
"1900","voting",7
"1901","vous",7
"1902","warum",7
"1903","whatilearnedtoday",7
"1904","womensmarch2018",7
"1905","womensrights",7
"1906","workers",7
"1907","yeahi'm",7
"1908","yegwomen",7
"1909","you.al",7
"1910","1u",6
"1911","22",6
"1912","40",6
"1913","7.15pm",6
"1914","8th",6
"1915","930,000",6
"1916","abusers",6
"1917","abyss",6
"1918","academics",6
"1919","actriz",6
"1920","acts",6
"1921","address",6
"1922","addressing",6
"1923","administration",6
"1924","ainternacionaldelamujer",6
"1925","alle",6
"1926","amazonprime",6
"1927","ancient",6
"1928","april",6
"1929","argument",6
"1930","armon",6
"1931","arrested",6
"1932","asian",6
"1933","atteint",6
"1934","aufschrei",6
"1935","autoridad",6
"1936","awakening",6
"1937","bansharialawmass",6
"1938","barnaby",6
"1939","bartiromo",6
"1940","basis",6
"1941","bathsheba",6
"1942","behalf",6
"1943","bei",6
"1944","beiden",6
"1945","blackliv",6
"1946","blackpanther",6
"1947","blowing",6
"1948","blue",6
"1949","bookplugs",6
"1950","bookreview",6
"1951","bragging",6
"1952","brags",6
"1953","brandtruly",6
"1954","brendan",6
"1955","broaddrick",6
"1956","bystander",6
"1957","cagnotte",6
"1958","calls",6
"1959","cameroon",6
"1960","campaigns",6
"1961","canfem",6
"1962","cares",6
"1963","carrying",6
"1964","catalog",6
"1965","celebration",6
"1966","celebrity",6
"1967","centuries",6
"1968","changetheratiowr",6
"1969","charges",6
"1970","checked",6
"1971","chemo",6
"1972","chivalry",6
"1973","choices",6
"1974","churchofscientology",6
"1975","civil",6
"1976","ck",6
"1977","claiming",6
"1978","click",6
"1979","cnn",6
"1980","collective",6
"1981","columnist",6
"1982","comparto",6
"1983","completely",6
"1984","conduct",6
"1985","conozco",6
"1986","context",6
"1987","county",6
"1988","cptsd",6
"1989","creo",6
"1990","cuantas",6
"1991","dass",6
"1992","dej",6
"1993","dems",6
"1994","denouncing",6
"1995","detonate",6
"1996","dislike",6
"1997","divert",6
"1998","dkorea",6
"1999","doubt",6
"2000","dreary",6
"2001","drive",6
"2002","dude",6
"2003","ed",6
"2004","editor",6
"2005","editorial",6
"2006","eine",6
"2007","ela",6
"2008","election",6
"2009","elocuente",6
"2010","ensure",6
"2011","equalitynow",6
"2012","erin",6
"2013","escrib",6
"2014","eso",6
"2015","esp",6
"2016","explain",6
"2017","extremely",6
"2018","fabulous",6
"2019","faillite",6
"2020","fallout",6
"2021","falsely",6
"2022","fed",6
"2023","feministforum",6
"2024","fictional",6
"2025","filed",6
"2026","fires",6
"2027","force",6
"2028","forced",6
"2029","forever",6
"2030","forgive",6
"2031","fra",6
"2032","framing",6
"2033","fraud",6
"2034","fridayfeeling",6
"2035","fui",6
"2036","gallifrey",6
"2037","gan",6
"2038","garbage",6
"2039","gemeinschaftswerk",6
"2040","geneva",6
"2041","genial",6
"2042","gleichberechtigung",6
"2043","gov't",6
"2044","government",6
"2045","gwyneth",6
"2046","hand",6
"2047","heals.doctor",6
"2048","helps",6
"2049","hemos",6
"2050","honestly",6
"2051","honored",6
"2052","honoring",6
"2053","hrc37",6
"2054","huge",6
"2055","hunted",6
"2056","hurts",6
"2057","ignore",6
"2058","imbalance",6
"2059","immediately",6
"2060","imprisoned",6
"2061","include",6
"2062","included",6
"2063","inherentl",6
"2064","inquietudes",6
"2065","intellectual",6
"2066","internacional",6
"2067","intimidation",6
"2068","italian",6
"2069","jack",6
"2070","janice",6
"2071","jasmine",6
"2072","jjchc",6
"2073","jong",6
"2074","judge",6
"2075","karma",6
"2076","kelly",6
"2077","korrespondentenkolleginnen",6
"2078","landscape",6
"2079","leer",6
"2080","lequel",6
"2081","limitations",6
"2082","linked",6
"2083","llega",6
"2084","lobe",6
"2085","loud",6
"2086","majority",6
"2087","majorystonemandouglashighschool",6
"2088","mal",6
"2089","malala",6
"2090","march4ourlives",6
"2091","mc",6
"2092","meinen",6
"2093","melodramatic",6
"2094","mentoocc",6
"2095","michael",6
"2096","miedo",6
"2097","migpol",6
"2098","milano's",6
"2099","ministes",6
"2100","mira",6
"2101","misma",6
"2102","mistake",6
"2103","model",6
"2104","mom",6
"2105","momlife",6
"2106","monicalewinsky",6
"2107","monique",6
"2108","mot",6
"2109","mucho",6
"2110","myanmar",6
"2111","ndert",6
"2112","ndn",6
"2113","newiak",6
"2114","noon",6
"2115","norristown",6
"2116","nota",6
"2117","nurses",6
"2118","nyc",6
"2119","offer",6
"2120","ons",6
"2121","original",6
"2122","pain",6
"2123","painhow",6
"2124","paltrow",6
"2125","partners",6
"2126","passing",6
"2127","paying",6
"2128","pbs",6
"2129","peace",6
"2130","pena",6
"2131","peopledominating",6
"2132","pic",6
"2133","picturebook",6
"2134","pill",6
"2135","placards",6
"2136","plain",6
"2137","poignant",6
"2138","poll",6
"2139","pone",6
"2140","portrayers",6
"2141","pre",6
"2142","proportions",6
"2143","proves",6
"2144","ptg",6
"2145","puntos",6
"2146","quien",6
"2147","random",6
"2148","ravaged",6
"2149","record",6
"2150","refuse",6
"2151","relationship",6
"2152","remain",6
"2153","require",6
"2154","resign",6
"2155","respecto",6
"2156","resulted",6
"2157","revived",6
"2158","ritu",6
"2159","row",6
"2160","rubin",6
"2161","russians",6
"2162","sat",6
"2163","sd",6
"2164","seattle",6
"2165","seguridad",6
"2166","selective",6
"2167","servel",6
"2168","sextrafficking",6
"2169","shooters",6
"2170","signaling",6
"2171","significance",6
"2172","sind",6
"2173","sino",6
"2174","sk",6
"2175","smoke",6
"2176","soir",6
"2177","sommets",6
"2178","sont",6
"2179","soul",6
"2180","spacey",6
"2181","spd",6
"2182","sprung",6
"2183","starting",6
"2184","starts",6
"2185","stephanie",6
"2186","suffer",6
"2187","sul",6
"2188","sus",6
"2189","suzy",6
"2190","talked",6
"2191","targeted",6
"2192","terrified",6
"2193","test",6
"2194","thanked",6
"2195","theresist",6
"2196","thi",6
"2197","thighs",6
"2198","thur",6
"2199","tictocnews",6
"2200","tirade",6
"2201","tmw",6
"2202","todo",6
"2203","tortured",6
"2204","toutes",6
"2205","traction",6
"2206","truestory",6
"2207","trump's",6
"2208","tryna",6
"2209","tt",6
"2210","tw",6
"2211","understanding",6
"2212","university",6
"2213","unlikeable",6
"2214","unsg",6
"2215","usc",6
"2216","utter",6
"2217","values",6
"2218","vatican",6
"2219","venit",6
"2220","violeur",6
"2221","wa",6
"2222","wage",6
"2223","waiting",6
"2224","watson",6
"2225","weday",6
"2226","wednesday",6
"2227","wednesdaywisdom",6
"2228","welt",6
"2229","wetoogether",6
"2230","wil",6
"2231","winning",6
"2232","wmwyeg",6
"2233","workplaces",6
"2234","worldwide",6
"2235","writes",6
"2236","wtf",6
"2237","yalit",6
"2238","yeah",6
"2239","yesallwomen",6
"2240","1_",5
"2241","10_",5
"2242","102",5
"2243","1324",5
"2244","1910s",5
"2245","200",5
"2246","2013",5
"2247","2015_",5
"2248","21",5
"2249","3ways",5
"2250","7pm",5
"2251","99.9",5
"2252","aarhus",5
"2253","aarp",5
"2254","abo",5
"2255","abortion",5
"2256","abusive",5
"2257","acaba",5
"2258","acceptance",5
"2259","accuse",5
"2260","actrices",5
"2261","actual",5
"2262","admire",5
"2263","advantage",5
"2264","af",5
"2265","affected",5
"2266","aliens",5
"2267","alla",5
"2268","amend",5
"2269","americanjustice",5
"2270","analysis",5
"2271","andra",5
"2272","angekommen",5
"2273","arbejdsmarkedet",5
"2274","argue",5
"2275","arising",5
"2276","aristegui",5
"2277","armed",5
"2278","askmoreofhim",5
"2279","assaults",5
"2280","assumption",5
"2281","athletes",5
"2282","athletic",5
"2283","attacked",5
"2284","autistic",5
"2285","aware",5
"2286","awesome",5
"2287","awful",5
"2288","bald",5
"2289","barndom",5
"2290","barnkonventionen",5
"2291","barnminister",5
"2292","begins",5
"2293","behavior",5
"2294","believing",5
"2295","benefits",5
"2296","bitter",5
"2297","blow",5
"2298","bohm",5
"2299","bris",5
"2300","british",5
"2301","bs",5
"2302","burncod",5
"2303","calles",5
"2304","canlab",5
"2305","carmen",5
"2306","caroline",5
"2307","casa",5
"2308","cast",5
"2309","cat",5
"2310","catch",5
"2311","ccot",5
"2312","cda230",5
"2313","celebrates",5
"2314","celebrities",5
"2315","century",5
"2316","challenge",5
"2317","chammartin",5
"2318","chance",5
"2319","choice",5
"2320","chrisunprofessional",5
"2321","civilrights",5
"2322","clarer",5
"2323","claro",5
"2324","college",5
"2325","color",5
"2326","colorado",5
"2327","columna",5
"2328","committee",5
"2329","compassionate",5
"2330","complete",5
"2331","conc",5
"2332","concept",5
"2333","concerns",5
"2334","condemn",5
"2335","conf",5
"2336","congressman",5
"2337","conseguenza",5
"2338","contagious",5
"2339","content",5
"2340","contest",5
"2341","cool",5
"2342","cosby's",5
"2343","cowardly",5
"2344","crap",5
"2345","creates",5
"2346","creative",5
"2347","criminally",5
"2348","criminals",5
"2349","cruellaughing",5
"2350","crybaby",5
"2351","csa",5
"2352","ctimas",5
"2353","cuomo's",5
"2354","current",5
"2355","cyber",5
"2356","cyberhate",5
"2357","cynthia",5
"2358","dangers",5
"2359","danny",5
"2360","darkest",5
"2361","dat",5
"2362","dc",5
"2363","dear",5
"2364","debasers",5
"2365","delle",5
"2366","demonstrate",5
"2367","denuncia",5
"2368","descente",5
"2369","deserves",5
"2370","despair",5
"2371","diadelamujer",5
"2372","dick",5
"2373","disabilities",5
"2374","disagree",5
"2375","disney",5
"2376","disrespected",5
"2377","dodging",5
"2378","doj",5
"2379","donations",5
"2380","donc",5
"2381","donde",5
"2382","donne",5
"2383","drag",5
"2384","draintheswamp",5
"2385","drar",5
"2386","draw",5
"2387","dreamactnow",5
"2388","dressing",5
"2389","ducking",5
"2390","dunwoody",5
"2391","ebook",5
"2392","economic",5
"2393","elections",5
"2394","elsebe",5
"2395","empathy",5
"2396","encore",5
"2397","encounter",5
"2398","engrossing",5
"2399","enjoy",5
"2400","ensuring",5
"2401","entrevistas",5
"2402","escribe",5
"2403","ethos",5
"2404","eventually",5
"2405","executive",5
"2406","ezarina",5
"2407","faculty",5
"2408","familial",5
"2409","families",5
"2410","fat",5
"2411","feb",5
