,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Media in Tweet,Tweet Image File,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Favorited,Favorite Count,In-Reply-To User ID,Is Quote Status,Language,Possibly Sensitive,Quoted Status ID,Retweeted,Retweet Count,Retweet ID,Source,Truncated,Unified Twitter ID,Imported Tweet Type,Added By Extended Analysis,Corrected By Extended Analysis,Place Bounding Box,Place Country,Place Country Code,Place Full Name,Place ID,Place Name,Place Type,Place URL
vabvox,iammarleydias,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/3583804562/2a8754937c834ef127cd04687e02fb75_normal.jpeg,3/9/18 01:22,https://twitter.com/#!/vabvox/status/971919235940274177,,,971919235940274177,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
vabvox,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/3583804562/2a8754937c834ef127cd04687e02fb75_normal.jpeg,3/9/18 01:22,https://twitter.com/#!/vabvox/status/971919235940274177,,,971919235940274177,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
vabvox,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/3583804562/2a8754937c834ef127cd04687e02fb75_normal.jpeg,3/9/18 01:22,https://twitter.com/#!/vabvox/status/971919235940274177,,,971919235940274177,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,maria,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,gwencarreric,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,sybrinafulton,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,colleenflangan,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,reshmasaujani,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,domesticworkers,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,aijenpoo,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,iammarleydias,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
arroyocreek65,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:22,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/878171381736681472/9ANMqZpN_normal.jpg,3/9/18 01:22,https://twitter.com/#!/arroyocreek65/status/971919239840915456,,,971919239840915456,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
imaim111,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/936600244371865600/AiKC6_vQ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/imaim111/status/971919257385648128,,,971919257385648128,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
agentcarter_ssr,repmaloney,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @RepMaloney: As we celebrate #InternationalWomensDay, I'm inspired by the women who came before us to continue building on their work &amp;…",,,internationalwomensday,,http://pbs.twimg.com/profile_images/961305354041774080/AuRaarHK_normal.jpg,3/9/18 01:23,https://twitter.com/#!/agentcarter_ssr/status/971919265606656001,,,971919265606656001,,FALSE,0,,FALSE,en,,,FALSE,276,971784412504428544,Twitter Web Client,FALSE,971784412504428544,Tweet,0,0,,,,,,,,
mamasita_www,xportsnews,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @xportsnews: #B1A4 #__ #__ #METOOhttps://t.co/99zQKCCFHv",http://www.xportsnews.com/jenter/?ac=article_view&entry_id=951270&_REFERER=http%3A%2F%2Fwww.xportsnews.com%2F%3Fac%3Darticle_list%26cate_indexno%3D178,xportsnews.com,b1a4 __ __ metoo,,http://pbs.twimg.com/profile_images/968351610815631360/MnPUlS0P_normal.jpg,3/9/18 01:23,https://twitter.com/#!/mamasita_www/status/971919266734858240,,,971919266734858240,,FALSE,0,,FALSE,und,,,FALSE,6,971914605172633600,Twitter for iPhone,FALSE,971914605172633600,Tweet,0,0,,,,,,,,
dbpia,dbpia,,,,,,,,,,,,,Tweet,3/9/18 01:22,#_____ 173_ #METOO #WITHYOU ___ ____ SNS _____ __ ____ _____ __ _______. ____https://t.co/17rj05f3ar #DBpia #____ __ ___ ___ ___~ https://t.co/jRlR5T8drH,http://www.dbpia.co.kr/Journal/ArticleDetail/NODE07286609?TotalCount=0&Seq=1&isIdentifyAuthor=1&Collection=0&isFullText=0&specificParam=0&SearchMethod=0&Page=1&PageSize=20,co.kr,_____ metoo withyou dbpia ____,https://pbs.twimg.com/media/DXzy-BBVoAApkOz.jpg,https://pbs.twimg.com/media/DXzy-BBVoAApkOz.jpg,3/9/18 01:22,https://twitter.com/#!/dbpia/status/971919119577579520,,,971919119577579520,,FALSE,2,,FALSE,ko,,,FALSE,1,,Twitter Web Client,FALSE,971919119577579520,Tweet,0,0,"126.592646397111,37.4294897539181 126.644132161358,37.4294897539181 126.644132161358,37.4926495711362 126.592646397111,37.4926495711362",Republic of Korea,KR,"Jung-gu, Republic of Korea",01685eee514bfb4a,Jung-gu,city,https://api.twitter.com/1.1/geo/id/01685eee514bfb4a.json
tantra_algrab,dbpia,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @DBPIA: #_____ 173_ #METOO #WITHYOU ___ ____ SNS _____ __ ____ _____ __ _______. ____https://t.co/17rj05f3ar #DBpia #____ __ ___ ___ ___~…,http://www.dbpia.co.kr/Journal/ArticleDetail/NODE07286609?TotalCount=0&Seq=1&isIdentifyAuthor=1&Collection=0&isFullText=0&specificParam=0&SearchMethod=0&Page=1&PageSize=20,co.kr,_____ metoo withyou dbpia ____,,http://pbs.twimg.com/profile_images/819053928524300288/HSmk00XV_normal.jpg,3/9/18 01:23,https://twitter.com/#!/tantra_algrab/status/971919281981030400,,,971919281981030400,,FALSE,0,,FALSE,ko,,,FALSE,1,971919119577579520,Twitter Web Client,FALSE,971919119577579520,Tweet,0,0,,,,,,,,
jayvltm,lemediatv,,,,,,,,,,,,,Mentions,3/8/18 21:34,"La qualité du débat ce soir, dans #VraimentPolitique, me laisse sans voix. Présentation excellente, des invités très intéressants, pas d'accord sur tout, mais qui s'écoutent. Et merci à @Poulin2012 d'avoir rappelé l'origine de #MeToo. ____ @LeMediaTV.",,,vraimentpolitique metoo,,http://pbs.twimg.com/profile_images/849631329205587968/PF80BCMJ_normal.jpg,3/8/18 21:34,https://twitter.com/#!/jayvltm/status/971861764886417413,,,971861764886417413,,FALSE,51,,FALSE,fr,,,FALSE,28,,Twitter for iPad,FALSE,971861764886417413,Retweet,0,0,,,,,,,,
25j52,jayvltm,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @JayVLTM: La qualité du débat ce soir, dans #VraimentPolitique, me laisse sans voix. Présentation excellente, des invités très intéressa…",,,vraimentpolitique,,http://pbs.twimg.com/profile_images/938730470543540229/jVIztZ45_normal.jpg,3/9/18 01:23,https://twitter.com/#!/25j52/status/971919284191612928,,,971919284191612928,,FALSE,0,,FALSE,fr,,,FALSE,28,971861764886417413,Twitter for iPhone,FALSE,971861764886417413,Tweet,0,0,,,,,,,,
mesamurry,technohdz,,,,,,,,,,,,,Replies to,3/9/18 01:23,@TechnoHDz @realDonaldTrump You Are #Disgustting!! If I Were President Trump I would Arrest you for #SexualHarrassment @realDonaldTrump Time for you Men To Start a #MeToo,,,disgustting sexualharrassment metoo,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3/9/18 01:23,https://twitter.com/#!/mesamurry/status/971919287190413313,,,971919287190413313,971915620278206464,FALSE,0,3301274378,FALSE,en,,,FALSE,0,,Mobile Web (M2),FALSE,971915620278206464,Tweet,0,0,,,,,,,,
mesamurry,realdonaldtrump,,,,,,,,,,,,,Mentions,3/9/18 01:23,@TechnoHDz @realDonaldTrump You Are #Disgustting!! If I Were President Trump I would Arrest you for #SexualHarrassment @realDonaldTrump Time for you Men To Start a #MeToo,,,disgustting sexualharrassment metoo,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3/9/18 01:23,https://twitter.com/#!/mesamurry/status/971919287190413313,,,971919287190413313,971915620278206464,FALSE,0,3301274378,FALSE,en,,,FALSE,0,,Mobile Web (M2),FALSE,971915620278206464,Tweet,0,0,,,,,,,,
adalainamiles,iamgmjohnson,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. Sexual assault in this country is an absolute j…",,,,,http://pbs.twimg.com/profile_images/963612276510154753/MxHuSpS3_normal.jpg,3/9/18 01:23,https://twitter.com/#!/adalainamiles/status/971919287437942784,,,971919287437942784,,FALSE,0,,TRUE,en,,971585615878873090,FALSE,6157,971586963945017345,Twitter for Android,FALSE,971586963945017345,Tweet,0,0,,,,,,,,
dkmac17,_sierrawhiskee,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @_SierraWhiskee: #internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowle…",,,internationalwomensday,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3/9/18 01:23,https://twitter.com/#!/dkmac17/status/971919293796425729,,,971919293796425729,,FALSE,0,,FALSE,en,,,FALSE,1465,971772163886845954,Twitter for Android,FALSE,971772163886845954,Tweet,0,0,,,,,,,,
fluffyunicorn68,students4c,,,,,,,,,,,,,Mentions,3/9/18 01:23,"@TheEllenShow In honor of the strong women in my life, in this country, and around the world....especially those in the #NeverAgain, #MeToo, and #TimesUp movements. Never forget that you are invincible. @students4c https://t.co/ct4XkzHvEG",https://www.youtube.com/watch?v=NUvmPfgVTGQ&feature=youtu.be,youtube.com,neveragain metoo timesup,,http://pbs.twimg.com/profile_images/864764257564377088/qSGT3saP_normal.jpg,3/9/18 01:23,https://twitter.com/#!/fluffyunicorn68/status/971919294924836864,,,971919294924836864,971853067787296769,FALSE,0,15846407,FALSE,en,,,FALSE,0,,Twitter Web Client,FALSE,971853067787296769,Tweet,0,0,,,,,,,,
fluffyunicorn68,theellenshow,,,,,,,,,,,,,Replies to,3/9/18 01:23,"@TheEllenShow In honor of the strong women in my life, in this country, and around the world....especially those in the #NeverAgain, #MeToo, and #TimesUp movements. Never forget that you are invincible. @students4c https://t.co/ct4XkzHvEG",https://www.youtube.com/watch?v=NUvmPfgVTGQ&feature=youtu.be,youtube.com,neveragain metoo timesup,,http://pbs.twimg.com/profile_images/864764257564377088/qSGT3saP_normal.jpg,3/9/18 01:23,https://twitter.com/#!/fluffyunicorn68/status/971919294924836864,,,971919294924836864,971853067787296769,FALSE,0,15846407,FALSE,en,,,FALSE,0,,Twitter Web Client,FALSE,971853067787296769,Tweet,0,0,,,,,,,,
quatraingleam,maria,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,gwencarreric,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,sybrinafulton,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,colleenflangan,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,reshmasaujani,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,domesticworkers,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,aijenpoo,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,iammarleydias,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
quatraingleam,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:23,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/809489489848475648/K2dqMlnJ_normal.jpg,3/9/18 01:23,https://twitter.com/#!/quatraingleam/status/971919297500012544,,,971919297500012544,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter Web Client,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kdnhd,iamgmjohnson,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. Sexual assault in this country is an absolute j…",,,,,http://pbs.twimg.com/profile_images/895883795752140800/6nFooeph_normal.jpg,3/9/18 01:23,https://twitter.com/#!/kdnhd/status/971919308493385729,,,971919308493385729,,FALSE,0,,TRUE,en,,971585615878873090,FALSE,6157,971586963945017345,Twitter for iPhone,FALSE,971586963945017345,Tweet,0,0,,,,,,,,
greekhistorypod,greekhistorypod,,,,,,,,,,,,,Tweet,3/9/18 01:19,"RT @greekhistorypod: Who Was the Most Powerful Woman in Ancient History? As the #MeToo movement takes center stage, we asked historians to…",,,metoo,,http://pbs.twimg.com/profile_images/958852442355007488/t8HJwKOg_normal.jpg,3/9/18 01:19,https://twitter.com/#!/greekhistorypod/status/971918243341496322,,,971918243341496322,,FALSE,0,,FALSE,en,,,FALSE,8,971875714780794881,Twitter for iPhone,FALSE,971875714780794881,Tweet,0,0,,,,,,,,
mythsbaby,greekhistorypod,,,,,,,,,,,,,Mentions,3/9/18 01:23,"RT @greekhistorypod: Who Was the Most Powerful Woman in Ancient History? As the #MeToo movement takes center stage, we asked historians to…",,,metoo,,http://pbs.twimg.com/profile_images/896067383202201600/PSDQOzBa_normal.jpg,3/9/18 01:23,https://twitter.com/#!/mythsbaby/status/971919308572975104,,,971919308572975104,,FALSE,0,,FALSE,en,,,FALSE,8,971875714780794881,Twitter for iPhone,FALSE,971875714780794881,Tweet,0,0,,,,,,,,
