"","word","n"
"1553","barbara.soooooo",25
"1554","blue",25
"1555","boycot",25
"1556","brooke",25
"1557","bullet",25
"1558","bump",25
"1559","buses",25
"1560","cincinnati",25
"1561","consp",25
"1562","coverage",25
"1563","cried",25
"1564","deep",25
"1565","developed",25
"1566","devoted",25
"1567","disgusting",25
"1568","educate",25
"1569","fierce",25
"1570","flapol",25
"1571","game",25
"1572","gops",25
"1573","humanity",25
"1574","industrial",25
"1575","jones",25
"1576","mark",25
"1577","official",25
"1578","paine",25
"1579","parklandstrong",25
"1580","pediatricians",25
"1581","pressure",25
"1582","radical",25
"1583","recreational",25
"1584","representatives",25
"1585","sales",25
"1586","shoot",25
"1587","soul",25
"1588","starts",25
"1589","thistime",25
"1590","todays",25
"1591","velocity",25
"1592","wouldn’t",25
"1593","y’all",25
"1594","yep",25
"1595","you'e",25
"1596","15p",24
"1597","32",24
"1598","acting",24
"1599","bloodmoney",24
"1600","brown",24
"1601","bullets",24
"1602","caliber",24
"1603","changed",24
"1604","complete",24
"1605","congressman",24
"1606","cynical",24
"1607","dallas",24
"1608","designed",24
"1609","dumb",24
"1610","earth",24
"1611","enhancement",24
"1612","female",24
"1613","grandfather",24
"1614","grown",24
"1615","heritage",24
"1616","leftist",24
"1617","liability",24
"1618","masque",24
"1619","officials",24
"1620","paying",24
"1621","push",24
"1622","putting",24
"1623","quickly",24
"1624","saving",24
"1625","sayfie",24
"1626","scapegoating",24
"1627","schedule",24
"1628","similar",24
"1629","smiling",24
"1630","sportsmen’s",24
"1631","tiny",24
"1632","traveled",24
"1633","txlege",24
"1634","tyranny",24
"1635","votes",24
"1636","votethemallout",24
"1637","woul",24
"1638","100k",23
"1639","25.03.1949",23
"1640","3,000",23
"1641","6minutes20secondsjaime",23
"1642","accept",23
"1643","blocked",23
"1644","ca",23
"1645","commercial",23
"1646","courtlin",23
"1647","crap",23
"1648","donate",23
"1649","doubt",23
"1650","education",23
"1651","eno",23
"1652","hurd",23
"1653","idaho",23
"1654","illegally",23
"1655","insanity",23
"1656","latvian",23
"1657","marchforourl",23
"1658","minority",23
"1659","neveralex",23
"1660","neverhelena",23
"1661","nevernick",23
"1662","neverpeter",23
"1663","neverscott",23
"1664","ortiz",23
"1665","peaceful",23
"1666","putin",23
"1667","resistance",23
"1668","responsibility",23
"1669","rock",23
"1670","siberia",23
"1671","soar",23
"1672","sponsor",23
"1673","stocks",23
"1674","stricter",23
"1675","traumatized",23
"1676","trucks",23
"1677","tx23",23
"1678","txpol",23
"1679","unprecedented",23
"1680","ussr",23
"1681","uteruses",23
"1682","walking",23
"1683","yeah",23
"1684","2adefenders",22
"1685","70",22
"1686","allies",22
"1687","argument",22
"1688","ariana",22
"1689","barrel",22
"1690","bend",22
"1691","beware",22
"1692","boy",22
"1693","break",22
"1694","bulle",22
"1695","capacity",22
"1696","career",22
"1697","commentator",22
"1698","control.get",22
"1699","crowds",22
"1700","deaths",22
"1701","enact",22
"1702","google",22
"1703","half",22
"1704","happened.he",22
"1705","heading",22
"1706","industry",22
"1707","infuriating",22
"1708","involvedregister",22
"1709","kingdom",22
"1710","leg",22
"1711","loss",22
"1712","makers",22
"1713","mine",22
"1714","nationwide",22
"1715","offer",22
"1716","phony",22
"1717","positive",22
"1718","provide",22
"1719","registe",22
"1720","rise",22
"1721","simple",22
"1722","simply",22
"1723","solution",22
"1724","sundaymotivation",22
"1725","tax",22
"1726","tech",22
"1727","terrorized",22
"1728","tv",22
"1729","tweetiatrician",22
"1730","votehelp",22
"1731","wore",22
"1732","0.2wonder",21
"1733","0.5uk",21
"1734","0.6netherlands",21
"1735","10.2spain",21
"1736","actions",21
"1737","ashamed",21
"1738","benefit",21
"1739","bid",21
"1740","birmingham",21
"1741","book",21
"1742","copenhagen",21
"1743","debate",21
"1744","goal",21
"1745","hamilton",21
"1746","held",21
"1747","kindness",21
"1748","lockdown",21
"1749","marchforourli",21
"1750","movies",21
"1751","msds",21
"1752","neveragaini",21
"1753","palm",21
"1754","passion",21
"1755","pathetic",21
"1756","pin",21
"1757","reads",21
"1758","remembering",21
"1759","riverside",21
"1760","searched",21
"1761","storm",21
"1762","tide",21
"1763","unfukenbelievble",21
"1764","virtualmarch4ourlives",21
"1765","wit",21
"1766","worldchangers",21
"1767","2ndamendment",20
"1768","ahead",20
"1769","articles",20
"1770","chief",20
"1771","coalition",20
"1772","cruz",20
"1773","cult",20
"1774","fair",20
"1775","german",20
"1776","guests",20
"1777","guncontrolno",20
"1778","ignorance",20
"1779","inception",20
"1780","letter",20
"1781","mills",20
"1782","momentum",20
"1783","movie",20
"1784","nice",20
"1785","northbendsisterrally",20
"1786","nraboycott",20
"1787","orrrrr",20
"1788","posting",20
"1789","private",20
"1790","profile",20
"1791","regulation",20
"1792","scare",20
"1793","schoolers",20
"1794","shielding",20
"1795","shoes",20
"1796","speck",20
"1797","spin",20
"1798","stared",20
"1799","stephonclark",20
"1800","stormy",20
"1801","straight",20
"1802","style",20
"1803","suggestions",20
"1804","survive",20
"1805","women’s",20
"1806","6yo",19
"1807","al",19
"1808","appealing",19
"1809","asshole",19
"1810","attackthe",19
"1811","austin",19
"1812","center",19
"1813","chorus",19
"1814","cowardly",19
"1815","daughters",19
"1816","demforc",19
"1817","denmark",19
"1818","determined",19
"1819","dive",19
"1820","else's",19
"1821","embassy",19
"1822","encouraged",19
"1823","est",19
"1824","failing",19
"1825","feet",19
"1826","finished",19
"1827","funny",19
"1828","heartless",19
"1829","hearts",19
"1830","ht",19
"1831","imwiththekids",19
"1832","ironic",19
"1833","joy",19
"1834","lago",19
"1835","marchforourlivessf",19
"1836","minds",19
"1837","naomiwalder",19
"1838","nationalists",19
"1839","neveragainas",19
"1840","nonsensical",19
"1841","nuts",19
"1842","obscene",19
"1843","onlyworth",19
"1844","overtime",19
"1845","posts",19
"1846","reich",19
"1847","repost",19
"1848","ridiculous",19
"1849","robotdesperately",19
"1850","smith",19
"1851","spews",19
"1852","stronger",19
"1853","ticket",19
"1854","tons",19
"1855","trained",19
"1856","unfortunate",19
"1857","utterly",19
"1858","week’s",19
"1859","west",19
"1860","wielded",19
"1861","wrote",19
"1862","175,000la",18
"1863","1930",18
"1864","40,000",18
"1865","acts",18
"1866","ages",18
"1867","allin4america",18
"1868","amen",18
"1869","behalf",18
"1870","bleeding",18
"1871","boyco",18
"1872","brethren",18
"1873","brings",18
"1874","bulletproof",18
"1875","colleagues",18
"1876","continues",18
"1877","cry",18
"1878","cut",18
"1879","deficie",18
"1880","display",18
"1881","emmag",18
"1882","facebook",18
"1883","false",18
"1884","fun",18
"1885","games.yet",18
"1886","hitting",18
"1887","hk",18
"1888","hong",18
"1889","jaclyn",18
"1890","jaelynn",18
"1891","killeen",18
"1892","kong",18
"1893","lady",18
"1894","lie",18
"1895","lining",18
"1896","marchf",18
"1897","memory",18
"1898","millennials",18
"1899","moms",18
"1900","nonramoney",18
"1901","opportunity",18
"1902","organizing",18
"1903","poetry",18
"1904","poor",18
"1905","punch",18
"1906","quiet",18
"1907","range",18
"1908","reality",18
"1909","release",18
"1910","responsible",18
"1911","rounded",18
"1912","selfie",18
"1913","sending",18
"1914","set",18
"1915","she’s",18
"1916","shills",18
"1917","shirt",18
"1918","short",18
"1919","successful",18
"1920","suffer",18
"1921","supported",18
"1922","survey",18
"1923","there’s",18
"1924","totally",18
"1925","tucker",18
"1926","unlike",18
"1927","views",18
"1928","village",18
"1929","wisconsin",18
"1930","write",18
"1931","zilch",18
"1932","15,00",17
"1933","1999",17
"1934","800,000",17
"1935","abundantly",17
"1936","affected",17
"1937","bei'll",17
"1938","bl",17
"1939","breath",17
"1940","bullshit",17
"1941","chairs",17
"1942","choosing",17
"1943","cnn's",17
"1944","collective",17
"1945","commonsense",17
"1946","context",17
"1947","creepiest",17
"1948","dedicated",17
"1949","delivers",17
"1950","denver",17
"1951","drove",17
"1952","eagles",17
"1953","efforts",17
"1954","flying",17
"1955","francisco",17
"1956","gotv",17
"1957","grief",17
"1958","hunter",17
"1959","iclaim",17
"1960","icymi",17
"1961","idioti’ve",17
"1962","indivisible",17
"1963","inspi",17
"1964","inspirational",17
"1965","irs",17
"1966","iznajar",17
"1967","kidding",17
"1968","lawmakers",17
"1969","learned",17
"1970","lectures",17
"1971","lotta",17
"1972","magazines",17
"1973","moron",17
"1974","morristown's",17
"1975","obsessed",17
"1976","outwatch",17
"1977","peop",17
"1978","politicize",17
"1979","published",17
"1980","questionnaire",17
"1981","remembrance",17
"1982","removing",17
"1983","researched",17
"1984","resis",17
"1985","resolution",17
"1986","semi",17
"1987","sh",17
"1988","sir",17
"1989","sisters",17
"1990","sitting",17
"1991","smile",17
"1992","socialjusticewarrior",17
"1993","spok",17
"1994","stormydanielsday",17
"1995","strongertogether",17
"1996","syria",17
"1997","till",17
"1998","touch",17
"1999","twibbon",17
"2000","underlines",17
"2001","ushering",17
"2002","village.they",17
"2003","wisdom",17
"2004","writing",17
"2005","84",16
"2006","academy",16
"2007","allowing",16
"2008","alongside",16
"2009","awa",16
"2010","backpacks",16
"2011","bear",16
"2012","beautifully",16
"2013","boys",16
"2014","calls",16
"2015","canadian",16
"2016","contributions",16
"2017","cool",16
"2018","dem",16
"2019","directly",16
"2020","downtown",16
"2021","dylan",16
"2022","explain",16
"2023","exposed",16
"2024","flag",16
"2025","gathered",16
"2026","greatness",16
"2027","heaven",16
"2028","ho",16
"2029","illinois",16
"2030","illness",16
"2031","islamozanis",16
"2032","judged",16
"2033","king's",16
"2034","larger",16
"2035","largest",16
"2036","low",16
"2037","merkel's",16
"2038","nonra",16
"2039","outrages",16
"2040","overpass",16
"2041","pairs",16
"2042","patriots",16
"2043","pride",16
"2044","prouder",16
"2045","proudly",16
"2046","putin's",16
"2047","record",16
"2048","remind",16
"2049","rte",16
"2050","santo",16
"2051","secondamendment",16
"2052","sons",16
"2053","status",16
"2054","theatre",16
"2055","total",16
"2056","vanjonesshow",16
"2057","walker",16
"2058","wave",16
"2059","weren’t",16
"2060","wesson",16
"2061","ya",16
"2062","22",15
"2063","7000",15
"2064","addressing",15
"2065","agreed",15
"2066","america.we",15
"2067","antifa",15
"2068","anymore",15
"2069","arm",15
"2070","atlanta's",15
"2071","beach",15
"2072","bobby",15
"2073","brand",15
"2074","bully",15
"2075","bullying",15
"2076","cameron",15
"2077","ch",15
"2078","christian",15
"2079","civic",15
"2080","columbineschoolshooting",15
"2081","crystal",15
"2082","dad",15
"2083","daniels",15
"2084","decide",15
"2085","delaney",15
"2086","deserves",15
"2087","determination",15
"2088","donations",15
"2089","dont",15
"2090","fired",15
"2091","fuckthenra",15
"2092","future.women",15
"2093","grandparents",15
"2094","gymnastics",15
"2095","holland",15
"2096","im",15
"2097","iraq",15
"2098","justice",15
"2099","lists",15
"2100","marchforourliv",15
"2101","marchforourlivesboston",15
"2102","millie",15
"2103","neveragainnot",15
"2104","oneshot",15
"2105","ou",15
"2106","parklandstudentsspeak",15
"2107","participating",15
"2108","perfect",15
"2109","proof",15
"2110","protecting",15
"2111","race",15
"2112","rallied",15
"2113","rape",15
"2114","recently",15
"2115","reflection",15
"2116","relationship",15
"2117","rememberinnovember",15
"2118","repeal",15
"2119","resisting",15
"2120","restored",15
"2121","shaking",15
"2122","sight",15
"2123","soros",15
"2124","suppo",15
"2125","table",15
"2126","tarr",15
"2127","television",15
"2128","track",15
"2129","tuesday",15
"2130","vot",15
"2131","warrior",15
"2132","wise",15
"2133","you’ll",15
"2134","57",14
"2135","8",14
"2136","amazed",14
"2137","attempt",14
"2138","babes",14
"2139","baby",14
"2140","beecher",14
"2141","bobbyseale",14
"2142","boots",14
"2143","caught",14
"2144","chosen",14
"2145","cities",14
"2146","combined",14
"2147","companies",14
"2148","competitive",14
"2149","ct",14
"2150","dark",14
"2151","deafening",14
"2152","demands",14
"2153","dinner",14
"2154","disarm",14
"2155","disgraceful",14
"2156","disgusted",14
"2157","drmartinlutherking",14
"2158","educated",14
"2159","elderly",14
"2160","enemy",14
"2161","exercising",14
"2162","fantastic",14
"2163","founder's",14
"2164","founders",14
"2165","gentle",14
"2166","global",14
"2167","happiness",14
"2168","henry",14
"2169","iammarching",14
"2170","impea",14
"2171","ir",14
"2172","jesus",14
"2173","lawn",14
"2174","leaving",14
"2175","lesson",14
"2176","lockhimup",14
"2177","madison",14
"2178","marshall",14
"2179","matters",14
"2180","membership",14
"2181","moments",14
"2182","mugged",14
"2183","music",14
"2184","nurses",14
"2185","overshadowed",14
"2186","pain",14
"2187","passed",14
"2188","performing",14
"2189","position",14
"2190","possibly",14
"2191","pr",14
"2192","primary",14
"2193","profit",14
"2194","qanon",14
"2195","qualifications",14
"2196","rain",14
"2197","rave",14
"2198","reprobinkelly",14
"2199","scale",14
"2200","shout",14
"2201","space",14
"2202","studentsdemandaction",14
"2203","su",14
"2204","terrified",14
"2205","trauma",14
"2206","unaltered",14
"2207","upd",14
"2208","ward",14
"2209","wondering",14
"2210","york",14
"2211","2ashallnotbeinfringed",13
"2212","500",13
"2213","aclu",13
"2214","actio",13
"2215","admit",13
"2216","ave",13
"2217","backg",13
"2218","bc",13
"2219","begging",13
"2220","bi",13
"2221","capitalism",13
"2222","cc",13
"2223","classrooms",13
"2224","congrats",13
"2225","congressional",13
"2226","costs",13
"2227","couldsomeonepleaseexplain",13
"2228","dems",13
"2229","despicabledon",13
"2230","double",13
"2231","editor",13
"2232","elections",13
"2233","epidemic",13
"2234","evelyn",13
"2235","facing",13
"2236","fan",13
"2237","fedex",13
"2238","food",13
"2239","fu",13
"2240","geek",13
"2241","gopkillskids",13
"2242","green",13
"2243","horizon",13
"2244","i’d",13
"2245","ideas",13
"2246","images.half",13
"2247","impressive",13
"2248","is:these",13
"2249","issued",13
"2250","jason",13
"2251","kidsthey",13
"2252","listened",13
"2253","livermore",13
"2254","lo",13
"2255","loesch",13
"2256","marchforourlivesphx",13
"2257","marchtothepolls",13
"2258","melting",13
"2259","messages",13
"2260","mfolatl",13
"2261","mo",13
"2262","model",13
"2263","nails",13
"2264","named",13
"2265","naomi’s",13
"2266","natalie",13
"2267","obvious",13
"2268","opting",13
"2269","outspoken",13
"2270","parkland's",13
"2271","pen",13
"2272","plant",13
"2273","platform",13
"2274","please:like",13
"2275","poem",13
"2276","polls",13
"2277","postcardstovoters",13
"2278","prayer",13
"2279","progress",13
"2280","recognized",13
"2281","repeating",13
"2282","represents",13
"2283","rhetoric",13
"2284","rigged",13
"2285","russian",13
"2286","santaana",13
"2287","saved",13
"2288","seeds",13
"2289","shirts",13
"2290","sketchy",13
"2291","socialist",13
"2292","souls",13
"2293","stopped",13
"2294","stormysunday",13
"2295","surreal",13
"2296","thankyoustudents",13
